stage,layer,comparison,positions,full_logits_exact,top1_set_exact,top1_order_exact,top10_set_exact,top10_order_exact,top20_set_exact,top20_order_exact
MLP SiLU and gating,59,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP SiLU and gating,6,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP SiLU and gating,6,Fix 1 compiled M8 vs Fix 1 eager M8,320,0,319,319,185,41,111,0
MLP SiLU and gating,6,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP SiLU and gating,6,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP SiLU and gating,60,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP SiLU and gating,60,Fix 1 compiled M8 vs Fix 1 eager M8,320,0,319,319,252,114,207,12
MLP SiLU and gating,60,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP SiLU and gating,60,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP SiLU and gating,61,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP SiLU and gating,61,Fix 1 compiled M8 vs Fix 1 eager M8,320,0,319,319,263,121,214,12
MLP SiLU and gating,61,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP SiLU and gating,61,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP SiLU and gating,62,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP SiLU and gating,62,Fix 1 compiled M8 vs Fix 1 eager M8,320,0,319,319,276,158,242,25
MLP SiLU and gating,62,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP SiLU and gating,62,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP SiLU and gating,63,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP SiLU and gating,63,Fix 1 compiled M8 vs Fix 1 eager M8,320,0,319,319,311,268,292,160
MLP SiLU and gating,63,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP SiLU and gating,63,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP SiLU and gating,7,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP SiLU and gating,7,Fix 1 compiled M8 vs Fix 1 eager M8,320,0,318,318,203,40,123,0
MLP SiLU and gating,7,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP SiLU and gating,7,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP SiLU and gating,8,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP SiLU and gating,8,Fix 1 compiled M8 vs Fix 1 eager M8,320,0,320,320,201,33,115,0
MLP SiLU and gating,8,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP SiLU and gating,8,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP SiLU and gating,9,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP SiLU and gating,9,Fix 1 compiled M8 vs Fix 1 eager M8,320,0,318,318,188,44,117,0
MLP SiLU and gating,9,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP SiLU and gating,9,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,0,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,0,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,0,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,0,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,1,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,1,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,1,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,1,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,10,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,10,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,10,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,10,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,11,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,11,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,11,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,11,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,12,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,12,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,12,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,12,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,13,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,13,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,13,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,13,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,14,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,14,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,14,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,14,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,15,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,15,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,15,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,15,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,16,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,16,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,16,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,16,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,17,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,17,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,17,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,17,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,18,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,18,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,18,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,18,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,19,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,19,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,19,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,19,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,2,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,2,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,2,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,2,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,20,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,20,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,20,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,20,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,21,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,21,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,21,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,21,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,22,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,22,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,22,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,22,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,23,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,23,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,23,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,23,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,24,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,24,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,24,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,24,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,25,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,25,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,25,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,25,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,26,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,26,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,26,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,26,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,27,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,27,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,27,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,27,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,28,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,28,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,28,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,28,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,29,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,29,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,29,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,29,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,3,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,3,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,3,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,3,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,30,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,30,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,30,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,30,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,31,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,31,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,31,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,31,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,32,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,32,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,32,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,32,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,33,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,33,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,33,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,33,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,34,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,34,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,34,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,34,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,35,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,35,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,35,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,35,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,36,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,36,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,36,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,36,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,37,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,37,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,37,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,37,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,38,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,38,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,38,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,38,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,39,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,39,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,39,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,39,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,4,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,4,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,4,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,4,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,40,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,40,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,40,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,40,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,41,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,41,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,41,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,41,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,42,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,42,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,42,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,42,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,43,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,43,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,43,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP down input FP8 quantization,43,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
